Sample_Id,Latitude,Longitude,Midpoint_Date_Local,Year,Month,Day,Chlorophyll_Index,Ceratium fusus,Ceratium furca,Ceratium lineatum,Ceratium tripos,Ceratium macroceros,Ceratium horridum,Ceratium longipes,Ceratium arcticum,Dinoflagellate cysts (Total),Ceratium kofoidii
483MB-37,36.544,-67.831,3/15/15 5:03,2015,3,15,1,0,0,0,0,0,0,0,0,0,0
483MB-39,36.326,-67.52,3/15/15 7:04,2015,3,15,1,0,0,0,0,0,0,0,0,0,0
457MC-1,43.133,-65.917,3/20/15 15:23,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-3,43.195,-66.367,3/20/15 16:52,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-5,43.255,-66.817,3/20/15 18:21,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-7,43.313,-67.267,3/20/15 19:50,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-9,43.37,-67.718,3/20/15 21:20,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-11,43.425,-68.172,3/20/15 22:49,2015,3,20,1,0,0,0,0,0,0,0,0,0,0
457MC-13,43.477,-68.625,3/21/15 0:18,2015,3,21,1,0,0,0,0,0,0,0,0,0,0
457MC-15,43.528,-69.078,3/21/15 1:47,2015,3,21,1,0,0,0,0,0,0,0,0,0,0
457MC-17,43.578,-69.533,3/21/15 3:16,2015,3,21,1,0,0,0,0,0,0,0,0,0,0
484MB-1,40.31,-73.652,4/10/15 19:13,2015,4,10,1,0,0,0,0,0,0,0,0,0,0
484MB-3,40.064,-73.359,4/10/15 20:51,2015,4,10,1,0,0,0,0,0,0,0,0,0,0
484MB-5,39.817,-73.068,4/10/15 22:28,2015,4,10,1,0,0,0,0,0,0,0,0,0,0
484MB-7,39.574,-72.771,4/10/15 23:59,2015,4,10,1,0,0,0,0,0,0,0,0,0,0
484MB-9,39.335,-72.472,4/11/15 1:24,2015,4,11,6.5,15000,95000,0,0.001,0,0,0,0,0,0
484MB-11,39.094,-72.175,4/11/15 2:49,2015,4,11,6.5,15000,15000,0.001,0,0.001,15000,0,0,0,0
484MB-13,38.849,-71.886,4/11/15 4:20,2015,4,11,6.5,0.001,0,0.001,0,0,0,0,0,0,0
484MB-15,38.601,-71.599,4/11/15 5:53,2015,4,11,6.5,0,0,0,0,0,0,0,0,0,0
484MB-17,38.355,-71.313,4/11/15 7:24,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-19,38.126,-71.006,4/11/15 8:49,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-21,37.895,-70.701,4/11/15 10:13,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-23,37.659,-70.404,4/11/15 11:33,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-25,37.406,-70.13,4/11/15 12:43,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-27,37.153,-69.859,4/11/15 13:52,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-29,36.905,-69.58,4/11/15 15:03,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-31,36.662,-69.296,4/11/15 16:14,2015,4,11,1,0,0,0,0,0.001,0,0,0,0,0
484MB-33,36.418,-69.013,4/11/15 17:26,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-35,36.173,-68.733,4/11/15 18:38,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-37,35.928,-68.454,4/11/15 19:56,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
484MB-39,35.682,-68.177,4/11/15 21:14,2015,4,11,1,0,0,0,0,0,0,0,0,0,0
458MC-1,43.268,-63.77,4/22/15 19:28,2015,4,22,6.5,0,0,0,0,0,0,0,0,0,0
458MC-3,43.303,-64.225,4/22/15 20:48,2015,4,22,2,0,0,0,0,0,0,0,0,0,0
458MC-5,43.337,-64.682,4/22/15 22:07,2015,4,22,6.5,0,0,0,0,0,0,0,0,0,0
458MC-7,43.368,-65.138,4/22/15 23:26,2015,4,22,2,0,0,0,0,0,0,0,0,0,0
458MC-9,43.397,-65.595,4/23/15 0:46,2015,4,23,2,0,0,0,0,0,0,0,0,0,0
458MC-11,43.425,-66.053,4/23/15 2:05,2015,4,23,2,0,0,0,0,0,0,0,0,0,0
458MC-13,43.45,-66.51,4/23/15 3:24,2015,4,23,2,0,0,0,0,0,0,0,0,0,0
458MC-15,43.475,-66.968,4/23/15 4:44,2015,4,23,2,0,0,0,0,0,0,0,0,0,0
458MC-17,43.497,-67.427,4/23/15 6:03,2015,4,23,1,0,0,0,0,0,0,0,0,0,0
458MC-19,43.517,-67.885,4/23/15 7:23,2015,4,23,0,0,0,0,0,0,0,0,0,0,0
458MC-21,43.535,-68.345,4/23/15 8:42,2015,4,23,0,0,0,0,0,0,0,0,0,0,0
458MC-23,43.552,-68.803,4/23/15 10:01,2015,4,23,0,0,0,0,0,0,0,0,0,0,0
458MC-25,43.567,-69.263,4/23/15 11:20,2015,4,23,2,0,0,0,0,0,0,0,0,0,0
458MC-27,43.58,-69.723,4/23/15 12:40,2015,4,23,1,0,0,0,0,0,0,0,0,0,0
485MB-1,40.329,-73.683,5/1/15 18:01,2015,5,1,1,0,0,0,0,0,0,0,0,0,0
485MB-3,40.085,-73.386,5/1/15 19:23,2015,5,1,1,0.001,0,0,0,0,0,0,0,0,0
485MB-5,39.841,-73.09,5/1/15 20:46,2015,5,1,1,0,0,0,0.001,0,0,0,0,0,0
485MB-7,39.597,-72.796,5/1/15 22:09,2015,5,1,1,65000,35000,0,15000,0,0.001,0.001,0,0,0
485MB-9,39.353,-72.502,5/1/15 23:35,2015,5,1,1,15000,0.001,0,0.001,0,0,0,0,0,0
485MB-11,39.114,-72.202,5/2/15 1:12,2015,5,2,2,0,15000,0,0,0,0,0,0,0,0
485MB-13,38.875,-71.905,5/2/15 2:49,2015,5,2,2,0,0.001,0,0,0.001,0,0,0,0,0
485MB-15,38.644,-71.597,5/2/15 4:21,2015,5,2,2,0,0,0,0,0,0,0,0,0,0
485MB-17,38.415,-71.288,5/2/15 5:51,2015,5,2,2,0.001,0.001,0,0.001,0.001,0,0,0,0,0
485MB-19,38.186,-70.982,5/2/15 7:20,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-21,37.949,-70.683,5/2/15 8:39,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-23,37.712,-70.387,5/2/15 9:58,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-25,37.475,-70.093,5/2/15 11:17,2015,5,2,1,0,0,0,0.001,0,0,0,0,0,0
485MB-27,37.236,-69.8,5/2/15 12:28,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-29,36.997,-69.51,5/2/15 13:39,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-31,36.764,-69.212,5/2/15 14:51,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
485MB-33,36.543,-68.901,5/2/15 16:04,2015,5,2,1,0,0,0,0,0,0,0,0,0,0
486MB-1,40.318,-73.642,6/19/15 19:10,2015,6,19,1,0,0,0,0,0,0,0,0,0,0
486MB-3,40.119,-73.292,6/19/15 20:22,2015,6,19,1,0,0,0,0,0,0,0,0,0,0
486MB-5,39.919,-72.945,6/19/15 21:34,2015,6,19,1,0,0.001,0,0,0,0,0,0,0,0
486MB-7,39.718,-72.6,6/19/15 22:45,2015,6,19,1,0,0.001,0,0,0,0,0,0,0,0
486MB-9,39.463,-72.332,6/20/15 0:18,2015,6,20,0,0,0.001,0,0,0,0,0,0,0,0
486MB-11,39.179,-72.105,6/20/15 2:01,2015,6,20,0,0.001,0,0,0,0,0,0,0,0.001,0
486MB-13,38.905,-71.864,6/20/15 3:39,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
486MB-15,38.652,-71.585,6/20/15 5:07,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
486MB-17,38.399,-71.309,6/20/15 6:35,2015,6,20,0,0,0,15000,0,0.001,0,0,0,0,0
486MB-19,38.164,-71.011,6/20/15 7:59,2015,6,20,1,0,0,0,0,0.001,0,0,0,0,15000
486MB-21,37.943,-70.694,6/20/15 9:20,2015,6,20,1,15000,0,0,15000,0.001,0,0,0,0,0
486MB-23,37.721,-70.38,6/20/15 10:41,2015,6,20,1,0,0,0,0,15000,0,0,0,0,15000
486MB-25,37.519,-70.048,6/20/15 11:56,2015,6,20,0,0,0,0,0,0.001,0,0,0,0,0
486MB-27,37.332,-69.701,6/20/15 13:07,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
486MB-29,37.145,-69.355,6/20/15 14:18,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
486MB-31,36.917,-69.052,6/20/15 15:38,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
486MB-33,36.684,-68.753,6/20/15 16:59,2015,6,20,0,0,0,0,0,0,0,0,0,0,0
460MC-1,43.147,-65.908,7/1/15 16:14,2015,7,1,1,0,0,0,0,0,0,0,0,0,0
460MC-3,43.205,-66.357,7/1/15 17:28,2015,7,1,1,0,0,0,0,0,0,0,0,0,0
460MC-5,43.262,-66.808,7/1/15 18:42,2015,7,1,6.5,0,0,0,0,0,0,0,0,0,0
460MC-7,43.315,-67.26,7/1/15 19:56,2015,7,1,6.5,0,0,0,0,0,0,0,0,0,0
460MC-9,43.368,-67.713,7/1/15 21:11,2015,7,1,6.5,0,0,0,0,0,0,0,0,0,0
460MC-11,43.42,-68.167,7/1/15 22:26,2015,7,1,1,0,0,0,0,0,0,0,0,0,0
460MC-13,43.47,-68.62,7/1/15 23:40,2015,7,1,1,0,0,0,0,0,0,0,0,0,0
460MC-15,43.517,-69.075,7/2/15 0:54,2015,7,2,1,0,0,0,0,0,0,0,0,0,0
460MC-17,43.563,-69.532,7/2/15 2:08,2015,7,2,1,0,0,0,0,0,0,0,0,0,0
487MB-1,40.313,-73.649,7/3/15 16:54,2015,7,3,2,0,0.001,0,0,0.001,0,0,0,65000,0
487MB-3,40.071,-73.349,7/3/15 18:23,2015,7,3,2,0,0.001,0,0,0.001,0,0,0,0,0
487MB-5,39.829,-73.051,7/3/15 19:51,2015,7,3,1,0,0.001,0,0,15000,0,0,0,0,0
487MB-7,39.586,-72.754,7/3/15 21:17,2015,7,3,0,0,0,0,0,0,0,0,0,0,0
487MB-9,39.344,-72.46,7/3/15 22:43,2015,7,3,0,0,15000,0,0,0.001,0,0,0,15000,0
487MB-11,39.099,-72.168,7/4/15 0:09,2015,7,4,1,15000,0,0,0,0,0,0,0,35000,0
487MB-13,38.852,-71.88,7/4/15 1:34,2015,7,4,0,0,0,0,0,0,0,0,0,15000,0
487MB-15,38.605,-71.594,7/4/15 3:00,2015,7,4,0,0,0,0,0,0,0,0,0,15000,0
487MB-17,38.374,-71.288,7/4/15 4:22,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-19,38.144,-70.98,7/4/15 5:44,2015,7,4,0,0,0,0,0,0.001,0,0,0,0,0
487MB-21,37.914,-70.674,7/4/15 7:06,2015,7,4,0,0.001,15000,0,0,0.001,0,0,0,0,0
487MB-23,37.693,-70.361,7/4/15 8:22,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-25,37.472,-70.046,7/4/15 9:37,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-27,37.25,-69.734,7/4/15 10:53,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-29,37.025,-69.426,7/4/15 12:14,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-31,36.798,-69.121,7/4/15 13:38,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-33,36.57,-68.818,7/4/15 15:02,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
487MB-35,36.341,-68.517,7/4/15 16:26,2015,7,4,0,0,0,0,0,0,0,0,0,0,0
461MC-1,43.147,-65.908,8/5/15 12:55,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-3,43.205,-66.357,8/5/15 14:33,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-5,43.262,-66.808,8/5/15 16:12,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-7,43.315,-67.26,8/5/15 17:49,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-9,43.368,-67.712,8/5/15 19:28,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-11,43.42,-68.167,8/5/15 21:07,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-13,43.47,-68.62,8/5/15 22:44,2015,8,5,2,0,0,0,0,0,0,0,0,0,0
461MC-15,43.517,-69.075,8/6/15 0:23,2015,8,6,2,0,0,0,0,0,0,0,0,0,0
461MC-17,43.562,-69.53,8/6/15 2:01,2015,8,6,2,0,0,0,0,0,0,0,0,0,0
462MC-1,44.048,-62.938,9/9/15 14:14,2015,9,9,0,0,0,0,0,0,0,0,0,0,0
462MC-3,43.915,-63.363,9/9/15 15:52,2015,9,9,0,0,0,0,0,0,0,0,0,0,0
462MC-5,43.78,-63.785,9/9/15 17:30,2015,9,9,1,0,0,0,0,0,0,0,0,0,0
462MC-7,43.643,-64.207,9/9/15 19:08,2015,9,9,1,0,0,0,0,0,0,0,0,0,0
462MC-9,43.507,-64.627,9/9/15 20:46,2015,9,9,1,0,0,0,0,0,0,0,0,0,0
462MC-11,43.367,-65.043,9/9/15 22:24,2015,9,9,2,0,0,0,0,0,0,0,0,0,0
462MC-13,43.227,-65.458,9/10/15 0:03,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-15,43.155,-65.885,9/10/15 1:33,2015,9,10,1,0,0,0,0,0,0,0,0,0,0
462MC-17,43.213,-66.335,9/10/15 2:44,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-19,43.268,-66.785,9/10/15 3:55,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-21,43.322,-67.238,9/10/15 5:07,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-23,43.375,-67.692,9/10/15 6:19,2015,9,10,6.5,0,0,0,0,0,0,0,0,0,0
462MC-25,43.425,-68.145,9/10/15 7:30,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-27,43.473,-68.598,9/10/15 8:41,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-29,43.52,-69.053,9/10/15 9:52,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
462MC-31,43.565,-69.508,9/10/15 11:03,2015,9,10,2,0,0,0,0,0,0,0,0,0,0
489MB-1,40.317,-73.661,9/18/15 18:17,2015,9,18,6.5,0,15000,15000,15000,0,0,0,0,0,0
489MB-3,40.079,-73.356,9/18/15 19:41,2015,9,18,1,0,0,0,0,0.001,0,0,0,0,0
489MB-5,39.835,-73.06,9/18/15 21:02,2015,9,18,1,15000,15000,15000,0,0,15000,0,0,15000,0
489MB-7,39.59,-72.766,9/18/15 22:23,2015,9,18,1,0,15000,0,0,0,0,0,0,0,0
489MB-9,39.345,-72.475,9/18/15 23:43,2015,9,18,1,0,15000,15000,0,0.001,0.001,0,0,0,0
489MB-11,39.1,-72.184,9/19/15 1:03,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-13,38.853,-71.896,9/19/15 2:23,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-15,38.607,-71.608,9/19/15 3:42,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-17,38.36,-71.322,9/19/15 5:01,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-19,38.113,-71.039,9/19/15 6:19,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-21,37.875,-70.744,9/19/15 7:37,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-23,37.661,-70.421,9/19/15 8:51,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-25,37.447,-70.1,9/19/15 10:06,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-27,37.232,-69.781,9/19/15 11:21,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-29,36.991,-69.492,9/19/15 12:46,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-31,36.749,-69.205,9/19/15 14:12,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
489MB-33,36.507,-68.92,9/19/15 15:36,2015,9,19,1,0,0.001,0,0,0,0,0,0,0,0
489MB-35,36.265,-68.637,9/19/15 17:00,2015,9,19,1,0,0,0,0,0,0,0,0,0,0
490MB-1,40.332,-73.663,10/9/15 20:27,2015,10,9,2,0,0,0,0,0,0,0,0,0,0
490MB-3,40.096,-73.355,10/9/15 21:43,2015,10,9,2,0,0,0,0,0,0,0,0,0,0
490MB-5,39.859,-73.05,10/9/15 22:59,2015,10,9,2,0,0,0,0.001,0,0,0,0,0,0
490MB-7,39.613,-72.76,10/10/15 0:19,2015,10,10,2,0,0,0,0,0.001,0.001,0,0,0,0
490MB-9,39.364,-72.472,10/10/15 1:40,2015,10,10,2,0,0,0,15000,0,0,0,0,0,0
490MB-11,39.115,-72.186,10/10/15 3:01,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-13,38.86,-71.91,10/10/15 4:23,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-15,38.604,-71.637,10/10/15 5:46,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-17,38.348,-71.366,10/10/15 7:09,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-19,38.107,-71.073,10/10/15 8:23,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-21,37.865,-70.781,10/10/15 9:37,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-23,37.624,-70.491,10/10/15 10:50,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-25,37.387,-70.197,10/10/15 12:05,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-27,37.152,-69.9,10/10/15 13:21,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-29,36.914,-69.608,10/10/15 14:37,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-31,36.666,-69.332,10/10/15 15:51,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
490MB-33,36.416,-69.057,10/10/15 17:05,2015,10,10,1,0,0,0,0,0,0,0,0,0,0
463MC-1,43.147,-65.908,10/15/15 1:44,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-3,43.205,-66.357,10/15/15 2:59,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-5,43.262,-66.808,10/15/15 4:15,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-7,43.315,-67.26,10/15/15 5:30,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-9,43.368,-67.713,10/15/15 6:46,2015,10,15,2,0,0,0,0,0,0,0,0,0,0
463MC-11,43.42,-68.167,10/15/15 8:01,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-13,43.47,-68.62,10/15/15 9:17,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-15,43.517,-69.075,10/15/15 10:32,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
463MC-17,43.563,-69.532,10/15/15 11:47,2015,10,15,1,0,0,0,0,0,0,0,0,0,0
491MB-1,40.328,-73.668,11/7/15 0:26,2015,11,7,0,15000,0,0,0,0,0,0,0,0.001,0
491MB-3,40.079,-73.378,11/7/15 2:05,2015,11,7,0,0.001,0,0,0,0.001,0,0,0,0,0
491MB-5,39.831,-73.09,11/7/15 3:42,2015,11,7,0,0,0,0,0,15000,0,0,0,0,0
491MB-7,39.592,-72.787,11/7/15 5:11,2015,11,7,0,15000,0,0,0,15000,0,0,0,0,0
491MB-9,39.357,-72.481,11/7/15 6:37,2015,11,7,0,15000,15000,0,35000,0.001,0,0,0,0,0
491MB-11,39.122,-72.178,11/7/15 8:03,2015,11,7,0,15000,0,0,0,15000,0,0,0,0,0
491MB-13,38.873,-71.893,11/7/15 9:30,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-15,38.622,-71.613,11/7/15 10:57,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-17,38.375,-71.328,11/7/15 12:24,2015,11,7,0,0,0,0,0.001,0,0,0,0,0,0
491MB-19,38.166,-70.997,11/7/15 13:46,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-21,37.957,-70.67,11/7/15 15:08,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-23,37.735,-70.355,11/7/15 16:33,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-25,37.512,-70.043,11/7/15 17:59,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-27,37.287,-69.734,11/7/15 19:25,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-29,37.057,-69.432,11/7/15 20:57,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-31,36.825,-69.132,11/7/15 22:28,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-33,36.594,-68.833,11/7/15 23:59,2015,11,7,0,0,0,0,0,0,0,0,0,0,0
491MB-35,36.364,-68.533,11/8/15 1:30,2015,11,8,0,0,0,0,0,0,0,0,0,0,0
491MB-37,36.133,-68.235,11/8/15 3:01,2015,11,8,0,0,0,0,0,0,0,0,0,0,0
491MB-39,35.898,-67.944,11/8/15 4:33,2015,11,8,0,0,0,0,0,0,0,0,0,0,0
491MB-41,35.661,-67.656,11/8/15 6:06,2015,11,8,0,0,0,0,0,0,0,0,0,0,0
464MC-1,43.147,-65.925,11/18/15 22:33,2015,11,18,1,0,0,0,0,0,0,0,0,0,0
464MC-3,43.205,-66.375,11/18/15 23:51,2015,11,18,1,0,0,0,0,0,0,0,0,0,0
464MC-5,43.262,-66.825,11/19/15 1:08,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-7,43.315,-67.277,11/19/15 2:26,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-9,43.368,-67.73,11/19/15 3:44,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-11,43.42,-68.183,11/19/15 5:02,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-13,43.47,-68.637,11/19/15 6:19,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-15,43.517,-69.092,11/19/15 7:36,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
464MC-17,43.562,-69.547,11/19/15 8:54,2015,11,19,1,0,0,0,0,0,0,0,0,0,0
492MB-1,40.327,-73.686,12/5/15 0:19,2015,12,5,0,15000,0,0,0,0,0,0,0,0,0
492MB-3,40.077,-73.398,12/5/15 1:48,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-5,39.826,-73.112,12/5/15 3:17,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-7,39.576,-72.827,12/5/15 4:43,2015,12,5,0,0,0.001,0,0,0.001,0,0,0,0,0
492MB-9,39.326,-72.541,12/5/15 6:07,2015,12,5,0,0,0,0,0,15000,0,0,0,0,0
492MB-11,39.075,-72.258,12/5/15 7:30,2015,12,5,0,0,0,0,0,0.001,0,0,0,0,0
492MB-13,38.829,-71.97,12/5/15 8:54,2015,12,5,0,0,0,0,0,0.001,0,0,0,0,0
492MB-15,38.586,-71.679,12/5/15 10:21,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-17,38.342,-71.389,12/5/15 11:48,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-19,38.119,-71.076,12/5/15 13:09,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-21,37.904,-70.753,12/5/15 14:27,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-23,37.644,-70.55,12/5/15 15:59,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-25,37.31,-70.55,12/5/15 17:53,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-27,37.024,-70.451,12/5/15 19:32,2015,12,5,0,15000,35000,0,0.001,0,0,0,0,0,0
492MB-29,36.865,-70.085,12/5/15 20:30,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-31,36.705,-69.721,12/5/15 21:28,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-33,36.544,-69.359,12/5/15 22:26,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-35,36.382,-68.998,12/5/15 23:24,2015,12,5,0,0,0,0,0,0,0,0,0,0,0
492MB-37,36.139,-68.714,12/6/15 1:00,2015,12,6,0,0,0,0,0,0,0,0,0,0,0
492MB-41,35.646,-68.162,12/6/15 4:08,2015,12,6,0,0,0,0,0,0,0,0,0,0,0
465MC-1,43.147,-65.918,12/25/15 14:50,2015,12,25,1,0,0,0,0,0,0,0,0,0,0
465MC-3,43.205,-66.368,12/25/15 16:28,2015,12,25,1,0,0,0,0,0,0,0,0,0,0
465MC-5,43.262,-66.818,12/25/15 18:05,2015,12,25,1,0,0,0,0,0,0,0,0,0,0
465MC-7,43.315,-67.27,12/25/15 19:42,2015,12,25,1,0,0,0,0,0,0,0,0,0,0
465MC-9,43.368,-67.723,12/25/15 21:20,2015,12,25,2,0,0,0,0,0,0,0,0,0,0
465MC-11,43.418,-68.177,12/25/15 22:58,2015,12,25,2,0,0,0,0,0,0,0,0,0,0
465MC-13,43.467,-68.63,12/26/15 0:35,2015,12,26,1,0,0,0,0,0,0,0,0,0,0
465MC-15,43.515,-69.085,12/26/15 2:12,2015,12,26,1,0,0,0,0,0,0,0,0,0,0
465MC-17,43.56,-69.542,12/26/15 3:49,2015,12,26,1,0,0,0,0,0,0,0,0,0,0
466MC-1,43.147,-65.897,1/27/16 22:16,2016,1,27,1,0.001,0,0,0,0,0,0,0,0,0
466MC-3,43.205,-66.347,1/27/16 23:34,2016,1,27,1,0.001,0,0,0.001,0.001,0,0,0,0,0
466MC-5,43.263,-66.797,1/28/16 0:52,2016,1,28,1,0.001,0,0,0,0.001,0,0,0,0,0
466MC-7,43.318,-67.25,1/28/16 2:10,2016,1,28,1,0,0,0,0,15000,15000,0,0,0,0
466MC-9,43.37,-67.702,1/28/16 3:28,2016,1,28,1,0.001,0,0,0.001,0.001,0,0,0,0,0
466MC-11,43.422,-68.155,1/28/16 4:46,2016,1,28,1,0,0,0,0,0.001,0,0,0,0,0
466MC-13,43.472,-68.608,1/28/16 6:03,2016,1,28,1,0.001,0,0,0,0,0,0,0,0,0
466MC-15,43.52,-69.065,1/28/16 7:21,2016,1,28,1,15000,0,0,0.001,0,0,0,0,0,0
466MC-17,43.565,-69.52,1/28/16 8:39,2016,1,28,1,15000,0,0,0,0,0,0,0,0,0
493MB-1,40.308,-73.668,2/5/16 20:57,2016,2,5,1,0,0,0,0,0,0,0,0,0,0
493MB-3,40.06,-73.377,2/5/16 22:21,2016,2,5,1,0,0,0,0,0,0,0,0,0,0
493MB-5,39.812,-73.088,2/5/16 23:46,2016,2,5,2,0,0,0,0,0,0,0,0,0,0
493MB-7,39.56,-72.8,2/6/16 1:07,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-9,39.31,-72.515,2/6/16 2:27,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-11,39.058,-72.233,2/6/16 3:47,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-13,38.807,-71.948,2/6/16 5:08,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
493MB-15,38.558,-71.665,2/6/16 6:29,2016,2,6,1,0,0,0,0,0,0.001,0,0,0,0
493MB-17,38.308,-71.383,2/6/16 7:50,2016,2,6,1,0,0,0,0,0,0,0,0,0,0
